UAV_ID,Timestamp,Latitude,Longitude,Altitude,Velocity,Yaw,Pitch,Roll,Wind_Speed,Temperature,Obstacle_Distance,Battery_Level,Camera_Feed_Active,LiDAR_Detection,Task_ID,Task_Type,Task_Completion_Time,Task_Success,Coverage_Efficiency,Communication_Signal_Strength
1154,2025-01-01 08:31:00,34.74214216657464,-87.39842209037948,249.56841880512545,42.97401788997398,189.93167037797963,-21.357407069825822,-0.3995047168571695,8.121642651195419,9.09790095226344,15.214788691951654,65.31732847837074,0,1,512,Tracking,525.135868236546,1,48.80143860045924,-62.613010885203714
1489,2025-01-01 08:32:00,38.620426509893136,-82.6917903501927,477.77943307772136,25.879686488298965,93.20553892553025,33.72894562985941,-27.595854819103998,16.524347515504402,18.21505323349151,91.22296219996,31.950763741698232,0,1,513,Tracking,508.8127733179958,0,40.0,-60.00706524313922
1385,2025-01-01 08:33:00,38.4454939853507,-80.18702909502753,356.69375891942326,16.252678828354433,19.017607091299915,-33.398767343385096,29.059318728842477,4.552650716387847,-4.273356583682588,89.27959395898858,57.53328388539189,1,1,514,Surveillance,212.30287158642238,1,68.52168754158629,-61.959658687712434
1985,2025-01-01 08:34:00,33.19100473243255,-87.43469937555753,368.5916594668828,39.51803789590369,261.39054653418617,19.799712236470157,-6.991132645497448,10.488726917154986,39.849525140627556,65.39011463692573,86.49017733741965,0,1,515,Tracking,355.7782199351079,1,47.91254495148016,-38.682039491249796
1784,2025-01-01 08:35:00,38.28915474150678,-83.45825398525926,352.9128614550559,24.418980205662155,43.66907928199228,-35.89509423482071,-20.866307164987994,16.12193495921495,11.277793884835877,67.22341498006051,21.238596731001227,1,0,516,Tracking,104.93755947963805,0,40.0,-57.39304724387763
1103,2025-01-01 08:36:00,30.370076347154928,-88.0190236724026,179.5968555837747,36.8508330091653,108.99904617790818,11.082406837304283,10.002531323787402,7.069549502567575,7.411531985368434,0.5339141969688543,41.8333728259497,1,0,517,Surveillance,554.2360173766095,0,51.61882177287717,-53.81528338776559
1928,2025-01-01 08:37:00,35.96269878482053,-84.3466974542839,267.33354564091206,20.825757679270627,191.68952683820305,-12.953943079276968,-12.942702654272441,12.844192740053948,25.510492415813246,98.4871566113602,20.19636691550754,1,0,518,Object Detection,278.30186613518265,0,45.91837237180755,-30.877632147646267
1392,2025-01-01 08:38:00,32.30008837287703,-85.36067513311664,400.3759193453273,13.249185392266906,203.18997160070916,26.002256666928034,5.146696255862857,4.912631480976291,8.194970324766622,87.78326035758144,53.256904731987866,1,1,519,Object Detection,272.58513930007155,1,68.87583481511277,-77.00103639042418
1810,2025-01-01 08:39:00,31.20566885777279,-80.27994670368463,140.54915902126368,49.70327181951053,216.20995091536898,-23.967859605717276,5.206074470675475,2.1855889073631984,31.663715251437885,89.5106225730092,78.26524083949877,0,0,520,Object Detection,223.48790013369472,1,58.60371035946822,-55.60211801046256
1245,2025-01-01 08:40:00,30.769532016292093,-83.91472727303534,211.1411104358849,16.24806031722397,59.85191892589223,12.528164645096389,-3.2562107458278504,15.887684501857127,12.713536218021265,65.92445370508719,83.90174632917028,1,0,521,Tracking,308.7584221437801,0,48.49077547059078,-41.2969146526942
1175,2025-01-01 08:41:00,36.9628877587814,-86.50493627913181,210.52764338634145,49.536839758539244,136.70546573579355,-23.788571888170356,20.167116932702555,1.9793724681741365,25.977920663271746,34.47869286545365,95.61518089016053,0,1,522,Surveillance,195.95006873454196,1,60.83435327339816,-72.44190209058867
1038,2025-01-01 08:42:00,33.39874963768066,-88.85904215112066,272.8075710378024,49.09119730265789,222.189921762108,19.229425480093838,-14.101976306673418,5.427627901591691,-4.6273391779056725,89.36486490904808,68.68036903766293,1,1,523,Object Detection,262.42022731027447,1,51.46718244925397,-49.4234202692613
1476,2025-01-01 08:43:00,37.24766771528761,-88.48753171265065,492.147496376874,41.752724156321584,349.13479126816253,33.631023110467396,-3.0820445029359504,17.1021884399488,32.30595927775559,29.151692815119233,40.370149332231634,1,1,524,Object Detection,491.9714062358362,0,40.0,-68.02676102327666
1681,2025-01-01 08:44:00,30.653563407989424,-87.74683070048765,127.00101867352878,36.3769184832799,261.9472095718879,-33.587838078591595,2.2615277154582856,6.929385741573344,26.785899338905494,56.271154334220284,93.93183593093592,0,0,525,Object Detection,510.4979719359928,1,57.34595286830696,-36.629794338771624
1758,2025-01-01 08:45:00,33.15290337830611,-87.49033338659702,307.480397752238,33.11228201004339,332.1373525538248,32.99361197359532,9.81748324603798,19.46090699028322,0.5858389230982848,9.97309723438824,82.02526031043008,1,0,526,Object Detection,224.25853791939872,0,40.0,-63.64501672999604
1537,2025-01-01 08:46:00,35.394912923753374,-81.49383942158862,171.7458728048842,44.64406181511339,274.39634099310376,8.421772897286814,17.03831103033537,19.594686695477193,-2.735699512710667,92.19556301327502,65.95427864025156,1,1,527,Surveillance,313.26779249850546,0,40.0,-63.54685915495452
1866,2025-01-01 08:47:00,37.90723164838963,-84.38777211717475,488.27061816389767,21.577580864779517,213.01810880126416,-33.56005582196784,-6.311563027304636,5.365520409071134,5.814617436281219,14.077045777121333,75.65121725751487,0,0,528,Object Detection,531.8626791912282,1,66.04529047521945,-50.09030607410533
1817,2025-01-01 08:48:00,33.187525029320696,-84.76609088625634,145.32140189098567,28.70724849939508,69.12841288908403,-6.521233017625917,8.762816645795759,0.819564444997809,38.80352930159522,22.489680573040726,93.94530840059433,1,0,529,Tracking,88.44359918803644,1,73.40177770036627,-70.82185459400456
1920,2025-01-01 08:49:00,36.25891376437009,-88.85231128130782,261.4404009446365,34.775598774660075,240.0068346813047,-30.52257358634119,-20.96334281588885,14.101265684107583,2.841578728352932,55.813415812821496,76.99152227783372,1,1,530,Tracking,540.1382794777242,1,42.108821472238176,-65.75556805484695
1407,2025-01-01 08:50:00,38.85977748236187,-81.39860306650564,395.15399393384246,26.447619034779642,224.41664374556655,18.031309997991258,25.95888603254872,9.019730052966874,12.806360447331663,76.40930002129815,49.46996060677872,1,0,531,Surveillance,178.3595466522591,1,53.6837264373543,-59.168407494029424
1524,2025-01-01 08:51:00,36.15863188182305,-82.77185696791517,381.8217712109781,27.09945816361072,216.88890136461592,23.298132097615465,-7.016471614739789,2.0150568791915258,-8.498988714133183,61.93513059362989,77.04225618312773,0,1,532,Recon,426.41119187576294,1,70.12438277812436,-62.31810684299448
1827,2025-01-01 08:52:00,32.32959474753634,-89.32331638099998,269.09145475757293,23.211386700083377,176.32291247576666,-35.47831317544809,13.771285318586308,14.150456379560856,9.861376478311627,23.213391280015617,23.22225301883103,1,0,533,Object Detection,374.57791604768414,0,42.4156191927197,-53.75613909972088
1505,2025-01-01 08:53:00,30.24400781556538,-82.92164902770232,238.6096671810873,32.56927266738144,190.31637743613922,0.5525867425179882,-28.77953508706934,0.6234981822384245,18.566000771655137,0.09430425274903342,50.9132449464465,0,1,534,Object Detection,358.5880040221961,0,67.55969179647708,-50.01799279655169
1902,2025-01-01 08:54:00,38.7009887390093,-84.56461782657354,259.0449514211482,44.02298112060464,120.39930976251746,28.316255042332543,-17.68877142571158,17.403933809844844,37.65623062539825,75.71505803074392,52.50584254764634,0,0,535,Tracking,524.0545213665235,0,40.0,-51.66662731249177
1824,2025-01-01 08:55:00,30.21269410850387,-89.18274654253221,205.71050526345573,18.061135120252516,186.95256935122913,39.25467373958969,-0.7750473405853207,2.7730505822660745,15.83680224700322,98.52073259110938,33.34705875366677,0,0,536,Surveillance,114.84895756811709,1,68.75803715070828,-47.29158440040339
1035,2025-01-01 08:56:00,38.74701672684199,-85.41699358471344,182.13317548271993,47.37732155013766,71.12012604425217,1.2166080067593015,22.695148063940792,2.5462375749345,30.955366308884386,80.99131203060904,21.846838444141614,1,1,537,Recon,247.39513367584345,0,53.40354791947633,-64.61252416960899
1684,2025-01-01 08:57:00,35.28937134027212,-85.15303712869954,293.215879023556,37.56350614992918,289.86278304973564,40.525130125026635,1.635308997040628,3.5134459593716905,17.356382128445027,46.02066181566153,30.670498931019424,1,1,538,Tracking,350.6564830261734,1,57.25840489939397,-73.6786886422486
1019,2025-01-01 08:58:00,39.39067698512896,-88.34225459836725,207.41350242704294,42.93092850720121,66.87970369153481,3.2120073410426855,25.792228937632743,19.205327169841333,-7.960749328224095,90.37672613991066,72.36971966376441,1,1,539,Recon,498.0959811308615,0,40.0,-41.959622928446144
1320,2025-01-01 08:59:00,37.98783235773665,-80.54301852999717,214.98466595890005,32.247627705200465,30.58786436020791,-9.522855486008282,-0.9721862050322194,13.86338720507692,5.750413759488701,40.984767311835,84.183105309095,1,1,540,Surveillance,176.87926504230262,1,44.56772226815542,-37.4609808684659
1775,2025-01-01 09:00:00,39.979341105333376,-81.50024628519338,362.70242538982285,41.18066805696254,157.04856948857665,31.338281569760596,-0.5730541958430031,16.027430709272735,18.777475391555164,52.493408424346754,99.05627941815793,0,0,541,Surveillance,493.58211434210915,0,40.0,-67.14968838887839
1511,2025-01-01 09:01:00,33.5071181545171,-83.30977662670892,487.4149326799569,10.648015893578687,236.99067822218225,-0.6315560587719844,-22.815192689968086,7.95269971465506,37.52969829655622,47.712976739568326,47.70908024867954,0,1,542,Surveillance,275.8047805467253,1,63.541500648768476,-59.64540219209901
1399,2025-01-01 09:02:00,37.67188288931127,-85.37704438999393,341.45488022375,42.73521699118141,157.5780569760749,-2.5287740491929256,18.15937464913319,6.726254550099111,32.95651798756167,44.762387266552494,67.95033778088813,1,1,543,Tracking,162.0134824741955,1,51.974916182299886,-55.071539151822236
1653,2025-01-01 09:03:00,34.019309136092424,-85.88234458415491,130.79178682598652,11.605554363414662,99.6314875024711,-0.8718759531154561,-15.18207525197625,4.689680135663399,1.4177807089423826,77.51907692939058,94.97159734520976,1,1,544,Surveillance,469.85267783948063,1,74.31502228148685,-53.33365786235318
1971,2025-01-01 09:04:00,34.79875620303909,-83.49026532849047,130.2334455416268,45.5965350545145,200.94162620055866,31.210650168277084,23.976749362338907,9.612960566248178,1.0054915009581755,52.676890726949196,33.36334250705221,0,1,545,Tracking,109.08540679625582,1,41.312145590951616,-47.025491445617405
1882,2025-01-01 09:05:00,36.2750546321837,-84.54568130593094,480.5692883382264,49.67850988954573,124.92084074839198,29.874738751924696,24.64945321982377,11.03657467068337,0.05864835569503768,31.671712202521608,77.41164690741941,1,1,546,Tracking,337.9743820007392,1,40.828760404602335,-77.91983833223394
1470,2025-01-01 09:06:00,38.736771141863386,-89.37726894118114,218.91631612293344,21.762698487071113,335.8323684455879,-8.683200680380992,26.598606712448984,12.635496873055107,36.124944815125154,25.81581676584783,80.39829865193306,1,0,547,Object Detection,94.49292328541975,1,51.887486875547545,-43.92614586329915
1142,2025-01-01 09:07:00,39.84083469199295,-84.87497351229668,136.82679443299017,18.412742251431744,332.15225025728597,-15.00301261165275,1.213829346185399,5.14237007997389,32.633307655086035,3.7747316967433386,27.118042869547068,1,1,548,Tracking,252.4656417852053,0,63.220693001291046,-76.90144965102948
1091,2025-01-01 09:08:00,37.68273413864518,-81.9359638276716,339.6178348601526,40.61453455432163,180.85385518995437,-0.7264778364783666,10.625627087018664,18.973081618059812,28.744171612647435,58.3195161883046,88.89995081464521,1,1,549,Tracking,384.58147146345203,0,40.0,-56.5855716163566
1353,2025-01-01 09:09:00,34.17766782167334,-85.40760122403042,349.45951131610644,20.121053636810128,118.03823784657307,6.549525876339814,16.71095280369981,3.395169964142717,9.636755711211379,22.99614154010342,85.0484037688675,1,1,550,Object Detection,360.3023924030951,1,71.65397363019625,-38.616443221540294
1833,2025-01-01 09:10:00,34.2135700227707,-89.48043422445731,359.4019280474753,44.62249532688814,265.36766902439007,-23.549651043480274,-22.139122880972064,19.313063495328247,15.21903521493834,14.813392201638308,22.672240526194756,1,0,551,Recon,278.51392566851996,0,40.0,-57.43923433608019
1799,2025-01-01 09:11:00,37.37582301588891,-82.13721800615967,206.9608111430165,14.113703686299068,13.21665965390399,26.455957624403155,6.057431699849836,0.29712245015007577,13.21658723975764,65.38299638276777,27.28675319040412,0,0,552,Object Detection,291.68591674494246,0,75.07757857559072,-72.54551256158761
1726,2025-01-01 09:12:00,32.38777145768302,-87.98636217864026,106.04427368579002,15.038207855174331,170.91684217571444,-1.2165510840819422,-27.9421259218013,9.622513836336912,2.6699053779686324,68.12092578215488,23.930151511348186,0,0,553,Object Detection,182.45555880941393,0,55.62888355087382,-30.748307749702015
1958,2025-01-01 09:13:00,31.104741131313947,-87.41379165111961,486.00614778178874,49.16606220402463,121.07642193732008,-14.935900642203638,-0.14603499667644826,6.667356762331256,15.251402307438347,75.21548922576659,46.77948254394898,0,1,554,Surveillance,306.17659774901557,1,46.760203627720074,-35.53572689628684
1853,2025-01-01 09:14:00,33.54622157640777,-88.35293646567705,200.357218276441,36.953555930800185,331.39291863691966,-35.38611063324085,-20.709439102786355,8.982468278605015,-8.475172607362277,50.357689633859145,60.743119254394095,0,1,555,Surveillance,574.7576220892505,1,49.63259740282928,-41.4343183387493
1050,2025-01-01 09:15:00,32.87238991654082,-86.69784935128503,370.410515221019,43.87548897715811,4.321089818165715,-23.503935563675377,-19.02462444227492,11.41329157961578,-3.4094813251270413,89.40546052038866,62.5878182363703,1,0,556,Object Detection,519.2445756032469,1,41.49445417582642,-59.42441985503948
1664,2025-01-01 09:16:00,32.9630812045599,-82.43248494311365,382.6519479514838,22.97317509406072,199.01335525860566,40.43530545803853,-8.09714599844391,8.71178316025418,34.32947980844732,93.63427533982278,41.41334078155541,1,0,557,Surveillance,138.42574930122566,1,55.23118021061683,-70.80771365553511
1697,2025-01-01 09:17:00,32.3360775104991,-84.80614140496063,344.0029668317943,37.05934998082418,266.6388891839854,-17.541028186242606,-4.0537699970098195,8.2969370060319,27.583988351571165,80.73709397924894,92.92775092482194,0,1,558,Object Detection,76.0816251532973,1,54.1692260900063,-32.929440929074936
1574,2025-01-01 09:18:00,30.42093189636362,-87.95118725849288,225.16295768545928,33.769673092343886,174.60647550865485,-29.80266395696682,7.390345471931234,14.65446830826613,11.143420452954352,63.55934820081872,49.46102318975306,0,1,559,Surveillance,564.1031288669806,1,40.0,-53.38244367414305
1189,2025-01-01 09:19:00,30.178739347334137,-81.22169921847959,208.4385015056263,34.12600480491788,30.745090858579797,-3.539448751050614,-25.534294893689058,13.717525501729293,15.857518114193862,30.372095359118866,23.644012477228202,0,1,560,Tracking,344.44486493560373,0,40.0,-37.382226980625745
1124,2025-01-01 09:20:00,39.87722389736032,-81.20418145048471,339.06731308108124,37.301298381508865,350.0861004100448,-17.362103097577616,0.22150567424667855,16.665425640716958,8.499944297998873,98.29449216202212,44.01816892331091,0,0,561,Surveillance,350.43242450062615,0,40.0,-62.895249712028715
1149,2025-01-01 09:21:00,34.277731337358624,-81.29421574953993,446.4382534446766,33.01436692516394,186.48375529539524,-41.83566747559253,-19.04249218481393,4.999179624789911,27.038993358033622,27.413616719193833,62.48875380353244,0,1,562,Surveillance,481.58771768152207,1,59.74333266819146,-63.23558414602647
1313,2025-01-01 09:22:00,33.84326647159682,-87.61203788618461,478.69349156935823,27.162494772106637,221.1070479548441,-15.916930444852447,4.438510501904517,12.190570195081271,29.209358961603982,20.265692199043105,52.65774580705856,1,1,563,Tracking,229.93204589051635,1,47.30338680448999,-30.722975966298044
1569,2025-01-01 09:23:00,36.796472826930696,-85.48760655819012,142.36232176150304,21.036907775221874,85.17952177470264,3.9697761545521715,8.244276735671008,11.703895707857077,28.164259510157954,44.215411378658274,41.907401527940735,1,0,564,Object Detection,320.23008717144114,1,50.26449484946899,-53.90834757525751
1341,2025-01-01 09:24:00,32.18253887865064,-80.15010343859124,161.93144503908795,40.743253236528076,174.05931063844938,4.654113481797026,3.402555393171234,7.394756217453775,26.130586241722476,5.684057071238846,30.50585998114539,0,0,565,Surveillance,583.0779730992383,0,47.889446944942954,-72.96522880696268
1304,2025-01-01 09:25:00,39.49961183950225,-82.2798752369001,477.8945035132319,19.050897200127448,154.49381710499586,-12.909697094080016,14.29773062869846,9.721150838053617,0.22521693463979098,97.84944646717908,85.53316000769838,0,0,566,Surveillance,422.96029094349984,1,59.58556572459888,-69.01626610026463
1691,2025-01-01 09:26:00,37.86345014415552,-89.7283257877444,394.61409133391703,37.694172246176564,26.962503120714146,-4.742751937265943,-9.86344534554592,6.275642866114575,6.89849896202394,58.84335564164248,99.69161936993535,1,1,567,Tracking,143.0223172777244,1,58.57079008167611,-55.90278603036396
1681,2025-01-01 09:27:00,30.894110023122597,-89.34795408739508,453.19752993190923,19.333312905973067,38.2177272770882,41.89661264112898,15.906395497987852,2.836887952339704,13.492271749183747,55.69520916641753,46.36337068191057,1,0,568,Tracking,131.94244391155078,1,69.29590471052512,-77.87645447557944
1837,2025-01-01 09:28:00,34.175807757849284,-85.36068623187667,181.05305365413727,35.01320679817816,301.49010706275885,-11.038637049271955,-4.033975097508382,4.276024213254656,6.539649571382782,65.57962798997198,50.52968353412831,1,0,569,Tracking,170.3029694998229,1,58.99431652781443,-56.873300731084974
1782,2025-01-01 09:29:00,38.791183075621646,-80.9077979413844,335.03434844376073,39.883130685161156,86.33518279437249,-21.759586806601533,-0.9489301006441906,2.1102729280240218,27.74701000791645,49.70236477772067,69.44300197415657,0,1,570,Recon,474.02430418718745,1,62.78218899878704,-59.052957895993615
1053,2025-01-01 09:30:00,39.4473202229141,-84.61298202047286,380.4558377669895,18.748555556261568,70.18497773950699,-23.087966033991588,8.886127635664288,13.661391503802482,6.467676212497732,3.2063517094541583,77.47531797884331,1,1,571,Tracking,219.50358207393268,0,51.05047101214858,-41.033186734025655
1443,2025-01-01 09:31:00,34.674015112498694,-85.0218749196571,372.04475417878905,12.397732034452332,181.76812245005013,-3.801184856627927,-28.89849696004656,13.21454786218303,-3.088395660733142,61.23112888403968,51.3623627842873,0,0,572,Object Detection,71.54997720454308,1,52.508274536836495,-62.25290177553791
1612,2025-01-01 09:32:00,36.13411389210708,-88.9452630004337,263.26067634667925,15.238949719766964,276.74896729050465,23.35681338452497,9.2396532852149,19.012127431597456,9.952022602415205,71.61738769564306,92.39436135854521,0,1,573,Surveillance,569.8541562930575,0,43.595706412776124,-30.87256192302003
1992,2025-01-01 09:33:00,31.67033946092075,-83.43219895275706,106.15795667652338,34.23987869084102,22.300746688435652,-26.461063423037412,7.11510894432692,14.593568272944825,38.99572163911902,41.67490606240531,64.80031913831347,1,0,574,Surveillance,151.64524485325177,1,40.172956022521184,-70.96150403495484
1263,2025-01-01 09:34:00,39.911686261369766,-81.77896839399774,333.1704227217052,43.97785624902942,207.6508510697721,18.836651442669123,-11.409172994803207,1.040916775122629,1.2940706466787937,75.72955720711929,56.03120611247448,1,1,575,Recon,65.16142051995703,1,61.532358936487476,-50.450665751593256
1052,2025-01-01 09:35:00,32.316717013834435,-86.19579992492437,201.2406156718435,11.799872849416975,42.91575942260641,-43.09651589855253,-24.852342906030632,17.684903478579084,20.607932947161455,22.70012993384206,71.73382025279241,1,1,576,Surveillance,188.0510652869944,0,45.903638643412584,-75.51503514958726
1571,2025-01-01 09:36:00,39.42731774135126,-82.24388149074673,280.10169845715615,39.36605036166585,13.125978297222645,-7.296031981444855,-24.54387300521753,17.253503258914517,11.648652491985317,22.127659106618403,96.22430785993386,0,0,577,Surveillance,186.91554504379218,0,40.0,-43.3068008003009
1619,2025-01-01 09:37:00,36.496466489923684,-80.35523346099188,483.0324060335269,23.652745838002083,18.98782277839826,24.827855868250822,25.39342481911371,8.866406415453973,-6.4487716175336685,16.141698768757394,83.56418355373644,1,0,578,Object Detection,287.8828354566905,1,58.79723260546466,-30.262315596901423
1004,2025-01-01 09:38:00,36.07736794878859,-87.9623354087231,259.61412705697387,29.1411347967809,300.2990789550389,-14.514033980301171,11.356759273550225,11.717261010558431,14.393830299902973,37.19947597891618,23.201050442809947,1,0,579,Surveillance,557.0105090100199,0,44.31501562477368,-39.04306811241839
1102,2025-01-01 09:39:00,35.126885110165084,-84.76670368805259,435.9206426657707,47.154381993822625,42.47009410610217,5.736339130085952,-22.373843173755574,19.521566649450378,25.108216432415624,84.70120353890836,46.58479285919677,0,1,580,Object Detection,534.7598556007129,0,40.0,-52.214822963984936
1195,2025-01-01 09:40:00,32.30669811717759,-87.12862041915425,175.41624229970046,23.278860189433818,16.254491188425103,-26.551869045668028,-8.596609841465618,10.646087276963325,15.660998791390938,82.79120621490644,57.643574796097816,1,0,581,Recon,306.7230596905111,1,52.83275283096622,-55.7629321300154
1773,2025-01-01 09:41:00,31.765280320055084,-82.0714558096616,368.9841992100115,28.61347735757944,157.64395937144843,21.779585201355502,5.548979634095787,18.106436567521797,33.605303187329056,38.28242079635038,45.16140577672842,1,1,582,Object Detection,281.8859486955755,0,40.0,-38.248501936657654
1876,2025-01-01 09:42:00,32.20486209070175,-84.22406634118842,490.8027817755774,10.547296590427244,303.8376498991289,-40.294880705811636,20.134302305438922,1.6607751562037287,4.446850832879132,58.911873598023654,76.01500486643653,0,1,583,Tracking,359.7049066964197,1,79.00630187902259,-33.20129576446379
1991,2025-01-01 09:43:00,31.864382621442545,-83.65417582449696,140.7572403491747,13.263948800193536,94.4670155361487,31.728838038795033,-27.38034427721949,3.821037374173657,-5.687541434801754,72.08163164749156,86.10153198900649,0,0,584,Tracking,191.4651664647535,1,74.33610405045657,-30.53967371009535
1883,2025-01-01 09:44:00,37.79584473566753,-82.02085840384106,103.32797689087681,20.34366364539136,151.8165423093299,-27.162325222049866,-15.802012111799469,8.815098868826357,36.828280582900305,24.1206774628023,78.50760761482172,0,1,585,Recon,88.17989566183593,1,60.04873120113378,-60.173038621775795
1349,2025-01-01 09:45:00,33.5012525916673,-86.04029527337545,273.43311705304575,11.114089632842976,14.37211172295044,33.69582285374976,23.384939417722798,11.695136166746094,8.90981747641095,16.814108589474706,99.14666294626203,0,1,586,Surveillance,567.1810335324517,1,60.967349144712514,-30.454126260274386
1046,2025-01-01 09:46:00,30.578426765633964,-80.84909931592956,137.05019322054687,35.25501304193004,161.6682650885553,-13.27236828295344,-29.45006698897101,16.324557037256003,18.82027757268167,97.2095993212311,41.80381183144233,0,0,587,Object Detection,160.81745183367326,0,40.0,-72.20368739130842
1866,2025-01-01 09:47:00,39.691026301408115,-84.66971132753861,399.3537398704925,27.055934272064903,207.94070902936812,20.04152170270379,-17.916053832366757,19.765242302863737,29.600156306509795,61.75573132096185,89.99915960195372,1,1,588,Tracking,167.13639379268685,0,40.0,-67.32251120340455
1822,2025-01-01 09:48:00,38.83785884963426,-88.42045177164653,465.81946553942356,31.92580810912088,205.5265393507721,-16.26972319924304,27.54145055837796,7.777029929482328,6.215683193779029,98.14157218336639,81.32981321395889,1,1,589,Object Detection,315.1285775811317,1,56.61601740787079,-75.5491937633052
1935,2025-01-01 09:49:00,39.277522831952126,-83.04100881831198,273.60838908350354,16.985887435853183,119.67360918277146,36.53205041111828,6.804110791330267,0.9483127228016985,25.808226908880556,33.77559871322291,48.97430060465169,0,0,590,Tracking,325.4712062137786,1,74.50786089693518,-66.41307417577592
1819,2025-01-01 09:50:00,39.94907822646435,-82.06738649561746,203.4846568621764,21.837281177464646,113.59194503872878,-33.60265870334631,-14.299718001749612,16.023430065906496,-3.229057509108598,70.30316999741315,78.72996349255749,1,0,591,Object Detection,69.95447323840065,0,44.90749562871042,-41.60312241909944
1655,2025-01-01 09:51:00,31.738952492194873,-86.83238322932473,273.7613276026439,36.552978994109004,38.38450281717524,-28.933218965466118,-25.980534336249143,12.087614381656163,4.564687360275263,22.260363654123772,28.326076513459757,1,1,592,Surveillance,139.89555893794417,0,40.380889390979156,-37.35378209107751
1268,2025-01-01 09:52:00,33.96242018902659,-81.42820743001246,389.3791271400004,48.612108945215994,132.04739543265663,-0.6272887357077934,-28.30851957316667,3.9708571773640333,-2.7644681931740047,26.120017127391293,83.1466785872442,0,1,593,Recon,264.2036020228005,1,56.06689903138836,-41.05536774487141
1369,2025-01-01 09:53:00,37.58238475704091,-80.93856745234234,103.6216646321484,12.016670944088368,35.818080794267274,-37.62554048656685,-15.315295221784364,9.896569132428404,30.56152792006789,51.1902121269624,62.586448206968214,0,1,594,Surveillance,429.21457449569107,1,60.45717108379583,-48.446711091615185
1635,2025-01-01 09:54:00,36.960206180537924,-87.23095512622191,335.78159579387886,45.615372834210646,275.97454009633856,-27.361783376841426,22.88914917533463,14.846204910674487,1.1324617613392682,31.961812550807124,43.38321381674025,0,1,595,Object Detection,183.34596668924536,1,40.0,-54.30167437386772
1105,2025-01-01 09:55:00,31.53895906339855,-80.16478527284778,345.3166739549516,33.07524805244834,347.8587471893469,39.93897439908129,-5.04518074214943,15.408235741372875,25.87017777026051,16.762156384058446,72.46218414273442,1,0,596,Tracking,288.42780097055186,0,40.0,-44.564785539317676
1669,2025-01-01 09:56:00,38.158331249906176,-88.59288471951241,355.0752987583742,32.55678267022495,349.2268044000145,42.884069503309846,13.220002149959583,9.99236823997524,37.16491986228263,26.2880701989326,71.32959989715272,0,1,597,Tracking,360.96633494689206,1,50.869832174652316,-60.45832253663891
1658,2025-01-01 09:57:00,32.24440571836661,-87.9798433159751,196.8088319923509,30.011141408310415,311.4255957751418,-11.136660360262027,25.097102122797466,6.104290602577183,16.38861045344385,3.574839446586464,36.75889781756798,1,1,598,Recon,539.8399470965777,0,56.46173787244722,-37.93458242501491
1656,2025-01-01 09:58:00,32.23817614822623,-88.15775160761974,385.6210893512507,12.775763436167335,216.28517376226287,38.09574189125421,-5.5175723038310025,19.47485164076987,17.001459613034385,70.44236214774867,22.431793184922093,1,1,599,Surveillance,236.07807125664658,0,40.0,-46.140495301160726
1119,2025-01-01 09:59:00,35.36974422893414,-81.06010289992129,136.55659453271056,13.595074069446426,252.31165100779677,4.034220810608858,-18.52335773775618,13.267252219129857,13.051678404890602,49.21166570858616,54.68980695213391,1,1,600,Surveillance,132.12146356628108,1,52.13693922223047,-45.109765075279576
1830,2025-01-01 10:00:00,35.92939934841703,-83.45707447675038,179.70813458672032,34.036480226363445,102.67408896494906,-20.723178071360966,1.0270758514151694,8.164750386925974,6.294507169682138,9.424306640452562,65.56094954755369,1,0,601,Surveillance,324.2070019847084,0,53.2083540677217,-53.20320034354644
1786,2025-01-01 10:01:00,35.80086207837811,-88.47895716777727,450.98801866179275,23.63834285742233,227.07735126214342,18.21588489725388,24.485021223591268,5.609264484093048,13.782751546245855,17.16939931284912,90.12842226964787,0,1,602,Tracking,463.22966490939353,1,65.97514183006753,-35.73855078944137
1603,2025-01-01 10:02:00,30.914868373977548,-85.5967658163165,395.48926029062653,46.69072266310722,164.03383779835588,14.301162591737146,18.262464848262034,14.622059660071242,20.14037661333797,10.253453811264402,94.25734365180756,1,0,603,Recon,119.32426880847606,1,40.0,-67.39926331604738
1057,2025-01-01 10:03:00,38.7746086263038,-83.84701974930198,105.4982216045381,26.26362149437889,173.5262423196957,44.021278719786,-26.05020939821077,4.843668911875354,39.29957860853297,61.259280827587645,62.304417452541315,0,0,604,Tracking,289.32908551635865,1,63.41129317431397,-60.94261733194746
1950,2025-01-01 10:04:00,32.65600042588706,-89.16535915010617,199.35050414792008,15.731258348105644,272.79956173505684,-21.145744133164502,11.554368004654911,3.4341997794737633,36.88822796591121,9.42103636124938,80.30427870148358,1,0,605,Surveillance,69.60397628174105,0,73.296399137148,-41.11787151611555
1345,2025-01-01 10:05:00,31.295149212828044,-81.17583631592662,185.76259319726583,38.58875334008144,101.4906080150106,15.485355239556185,4.3138513475372235,10.596677779241405,33.10764791465609,75.42823330352161,55.14426178623975,0,0,606,Object Detection,78.12195808951562,1,45.02669395010045,-55.36255519353311
1740,2025-01-01 10:06:00,38.88748079868977,-81.96396464558465,208.32253121478902,21.734136857640394,114.49426021002716,-40.31786204734978,24.44779058078553,5.799747852882837,34.456526785242914,2.0510919320391174,79.68657252583144,0,0,607,Tracking,320.79481613699943,0,65.50209311799726,-35.539299328790456
